brand,name,weight,price
WHOLE & SIMPLE,"Southwest Chicken Quinoa Bowl, 10.5 oz",10.5 oz,$4.05
WHOLE & SIMPLE,"Mediterranean Chicken Quinoa Bowl, 10.5 oz",10.5 oz,$4.05
BELMONT,"New York Cheesecake Twin Pack, 6 oz",6 oz,$2.09
SUNDAE SHOPPE,"Vanilla Ice Cream, 1 gal",128 fl oz,$6.95
EARTH GROWN,"Vegan Zesty Italian Meatless Meatballs, 16 oz",16 oz,$5.49
NATURE'S NECTAR,"100% Orange Juice Concentrate, 12 oz",12 oz,$3.45
BREMER,"Alfredo Chicken Skillet, 21 oz",21 oz,$3.65
SPECIALLY SELECTED,"Mussels in Garlic Butter Sauce, 16 oz",16 oz,$3.09
SPECIALLY SELECTED,"Mussels in Tomato Garlic Sauce, 16 oz",16 oz,$3.09
SEASON'S CHOICE,"Frozen Blueberries, 24 oz",24 oz,$4.39
FREMONT FISH MARKET,"Value Pack Wild Caught Pink Salmon, 32 oz",32 oz,$11.39
FUSIA ASIAN INSPIRATIONS,"General Tso's Chicken, 26 oz",26 oz,$8.05
SEASON'S CHOICE,"Garlic Riced Cauliflower, 12 oz",12 oz,$1.65
FREMONT FISH MARKET,"Jumbo Coconut Breaded Butterfly Shrimp, 9 oz",9 oz,$3.85
FREMONT FISH MARKET,"Medium EZ Peel Raw Shrimp, 12 oz",12 oz,$7.15
SEASON'S CHOICE,"Frozen Shredded Hash Browns, 30 oz",30 oz,$4.09
SEASON'S CHOICE,"Steamable Frozen Brussels Sprouts, 12 oz",12 oz,$1.65
CASA MAMITA,"Bean and Cheese Burritos, 8 count",32 oz,$4.19
FUSIA ASIAN INSPIRATIONS,"Asian Inspirations Chicken Lo Mein, 20 oz",20 oz,$6.59
FREMONT FISH MARKET,"Crunchy Fish Fillets, 19 oz",19 oz,$5.79
BREMER,"Original Meatballs, 32 oz",32 oz,$8.15
FREMONT FISH MARKET,"Wild Caught Breaded Fish Sticks, 24 oz",24 oz,$5.79
SUNDAE SHOPPE,"Moose Tracks Ice Cream, 48 oz",48 fl oz,$3.25
BREAKFAST BEST,"Pre-Cooked Original Sausage Patties, 32 oz",32 oz,$8.79
SEASON'S CHOICE,"Seasoned French Fries, 32 oz",32 oz,$3.19
MAMA COZZI'S PIZZA KITCHEN,"French Bread Pepperoni Pizza, 2 count",11.25 oz,$3.09
KIRKWOOD,"Grilled Chicken Breast Strips, 22 oz",22 oz,$8.25
KIRKWOOD,"Breaded Chicken Fillets, 24 oz",24 oz,$8.79
SUNDAE SHOPPE,"Strawberry Ice Cream, 48 oz",48 fl oz,$3.25
KIRKWOOD,"Crispy Chicken Strips, 25 oz",25 oz,$7.69
,"85/15 Ground Beef Patties, 3 lb",3 lb,$16.39
KIRKWOOD,"Frozen Ground Turkey, 16 oz",16 oz,$2.45
FUSIA ASIAN INSPIRATIONS,"Asian Inspired Mandarin Orange Chicken, 26 oz",26 oz,$8.05
BREMER,"Frozen Chicken Pot Pie, 7 oz",7 oz,$1.09
KIRKWOOD,"Frozen Chicken Tenderloins, 40 oz",40 oz,$8.25
KIRKWOOD,"Frozen Chicken Wings, 64 oz",64 oz,$13.15
CATTLEMEN'S RANCH,"Bacon Cheddar Beef Burger Patties, 2 lb",2 lb,$11.99
L'OVEN FRESH,"Parmesan Romano Garlic Bread, 10 oz",10 oz,$3.85
SEA QUEEN,"Medium Cooked Shrimp, 12 oz",12 oz,$6.05
BREAKFAST BEST,"Pre-Cooked Maple Sausage Patties, 32 oz",32 oz,$8.79
SUNDAE SHOPPE,"Chocolate Chip Cookie Dough Ice Cream, 48 oz",48 fl oz,$3.25
,"85% Lean Ground Beef Chub, 16 oz",16 oz,$6.59
BREAKFAST BEST,"Frozen Buttermilk Pancakes, 24 count",32 oz,$3.95
MAMA COZZI'S PIZZA KITCHEN,"Garlic Texas Toast, 8 count",11.25 oz,$2.15
MAMA COZZI'S PIZZA KITCHEN,"5 Cheese Texas Toast, 8 count",14 oz,$2.15
KIRKWOOD,"Honey Battered Chicken Breast Tenders, 25.5 oz",25.5 oz,$6.05
L'OVEN FRESH,"Garlic Herb Bread, 10 oz",10 oz,$3.85
BREAKFAST BEST,"Frozen Heat & Serve Sausage Links, 10 Count",6.4 oz,$1.65
SUNDAE SHOPPE,"Chocolate Ice Cream, 48 fl oz",48 fl oz,$3.25
PRIANO,"Cheese Ravioli, 25 oz",25 oz,$4.39
BREMER,"Garlic Chicken Skillet, 21 oz",21 oz,$3.65
SPECIALLY SELECTED,"Mussels in Natural Juices, 16 oz",14 oz,$3.09
SEASON'S CHOICE,"Steak Cut French Fries, 28 oz",28 oz,$3.19
,"73/27 Ground Beef Roll, 3 lb",3 lb,$16.49
KIRKWOOD,"Frozen Chicken Breasts, 48 oz",48 oz,$9.69
SEASON'S CHOICE,"Frozen Extra Fine Green Beans, 16 oz",16 oz,$2.85
SPECIALLY SELECTED,"Jumbo Scallops, 12 oz",12 oz,$17.05
SPECIALLY SELECTED,"Chocolate Premium Ice Cream, 48 fl oz",48 fl oz,$6.05
SPECIALLY SELECTED,"Wild Caught Ahi Tuna, per lb",12 oz,$5.35
KIRKWOOD,"Breaded Chicken Breast Patties, 23.8 oz",23.8 oz,$5.85
FUSIA ASIAN INSPIRATIONS,"Chicken Fried Rice, 22 oz",22 oz,$6.59
SPECIALLY SELECTED,"Vanilla Premium Ice Cream, 48 fl oz",48 fl oz,$6.05
EARTH GROWN,"Vegan Veggie Burgers, 4 count",10 oz,$4.19
SUNDAE SHOPPE,"Vanilla Bean Ice Cream, 48 oz",48 fl oz,$3.25
SEASON'S CHOICE,"Steamable Frozen Asian Medley, 12 oz",12 oz,$1.75
,"75/25 Ground Beef Patties, 3 lb",3 lb,$14.85
SEASON'S CHOICE,"Crinkle Cut Potatoes, 32 oz",32 oz,$3.19
SUNDAE SHOPPE,"Butter Pecan Ice Cream, 48 oz",48 fl oz,$3.25
SUNDAE SHOPPE,"Cookies and Cream Ice Cream, 48 oz",48 fl oz,$3.25
BREAKFAST BEST,"Frozen Homestyle Waffles, 10 count",12.3 oz,$2.39
SEASON'S CHOICE,"Steamable Frozen Sweet Corn, 12 oz",12 oz,$1.09
KIRKWOOD,"Boneless Skinless Chicken Thighs, 48 oz",48 oz,$7.69
CATTLEMEN'S RANCH,"Black Angus Beef Burger Patties, 2 lb",2 lb,$11.99
FUSIA ASIAN INSPIRATIONS,"Chicken Egg Rolls, 12.26 oz",12.26 oz,$3.25
EARTH GROWN,"Vegan Southwestern Style Chipotle Black Bean Burgers, 4 count",10 oz,$4.19
KIRKWOOD,"Frozen Popcorn Chicken, 25.5 oz",25.5 oz,$8.05
APPETITOS,"Mozzarella Sticks, 11 oz",11 oz,$3.29
CASA MAMITA,"Beef Taquitos, 20 oz",20 oz,$5.65
MAMA COZZI'S PIZZA KITCHEN,"Toasted Cheese Ravioli, 1 lb",16 oz,$4.95
MAMA COZZI'S PIZZA KITCHEN,"Toasted Beef Ravioli, 1 lb",16 oz,$4.95
SIMPLY NATURE,"Frozen Organic Peas, 10 oz",10 oz,$1.75
SIMPLY NATURE,"Frozen Organic Corn, 10 oz",10 oz,$1.75
SEASON'S CHOICE,"Frozen Pineapple, 24 oz",24 oz,$4.35
SIMPLY NATURE,"Organic Frozen Blueberries, 24 oz",24 oz,$6.85
SEASON'S CHOICE,"Frozen Mango Chunks, 24 oz",24 oz,$4.35
SEASON'S CHOICE,"Frozen Strawberries, 24 oz",24 oz,$4.65
SEASON'S CHOICE,"Frozen Berry Medley, 32 oz",32 oz,$7.89
APPETITOS,"Loaded Potato Skins, 8.5 oz",8.5 oz,$3.19
BREMER,"Salisbury Steak, 28 oz",28 oz,$3.95
CASA MAMITA,"Beef and Bean Burritos, 8 count",32 oz,$4.19
BREAKFAST BEST,"Frozen Pancakes & Sausage On-A-Stick, 25 oz",25 oz,$6.95
BREAKFAST BEST,"Cinnamon French Toast Sticks, 16 oz",16 oz,$3.49
BREMER,"Potato & Cheddar Pierogis, 16 oz",16 oz,$2.19
BREMER,"Frozen Regular Corndogs, 6 count",16 oz,$3.75
EARTH GROWN,"Classic Vegan Meatless Meatballs, 16 oz",16 oz,$5.49
BREAKFAST BEST,"Original French Toast Sticks, 16 oz",16 oz,$3.49
SEASON'S CHOICE,"Hash Brown Patties, 20 count",20 ct,$5.49
FREMONT FISH MARKET,"Frozen Seafood Mix, 1 lb",16 oz,$7.69
KIRKWOOD,"Family Size Chicken Nuggets, 3 lb",48 oz,$7.49
SEASON'S CHOICE,"Steamable Frozen California Medley Vegetables, 12 oz",12 oz,$1.29
FRIENDLY FARMS,"Whipped Topping, 8 oz",8 oz,$1.25
MAMA COZZI'S PIZZA KITCHEN,"Pepperoni Pizza Snacks, 45 oz",45 oz,$6.05
SEASON'S CHOICE,"Frozen Cherry Berry Blend, 48 oz",48 oz,$7.15
SIMPLY NATURE,"Steamable Frozen Organic Broccoli, 10 oz",10 oz,$2.15
SIMPLY NATURE,"Steamable Frozen Organic Spinach, 10 oz",10 oz,$2.15
KIRKWOOD,"Dino Nuggets, 35 oz",35 oz,$7.05
SUNDAE SHOPPE,"Mixed Berry Gelato, 28.5 fl oz",28.5 fl oz,$3.65
MAMA COZZI'S PIZZA KITCHEN,"Original Thin Crust Sausage, 14.9 oz",14.9 oz,$3.19
L'OVEN FRESH,"Heat & Serve Garlic Knots, 8 count",10.4 oz,$3.29
FREMONT FISH MARKET,"Tempura Shrimp, 16 oz",16 oz,$7.69
SUNDAE SHOPPE,"Triple Chocolate Gelato, 28.5 fl oz",28.5 fl oz,$3.65
MAMA COZZI'S PIZZA KITCHEN,"Cheese Stuffed Pepperoni Crust Pizza, 31.1 oz",29.85 oz,$7.59
HOME RUN INN,"Sausage Pizza, 30 oz",30 oz,$7.65
BREMER,"Shepherd's Pie, 30 oz",30 oz.,$7.49
BREMER,"Chicken Pita Melt, 15 oz",15 oz,$5.85
SIMPLY NATURE,"Organic Butternut Squash, 10 oz",10 oz,$2.75
SIMPLY NATURE,"Organic Frozen Sweet Potatoes, 10 oz",10 oz,$2.75
MAMA COZZI'S PIZZA KITCHEN,"Stuffed Crust Cheese Pizza, 30.40 oz",30.4 oz,$7.59
MAMA COZZI'S PIZZA KITCHEN,"Original Thin Supreme, 15.8 oz",15.8 oz,$3.19
MAMA COZZI'S PIZZA KITCHEN,"Original Thin Meat Lover's, 14.4 oz",14.4 oz,$3.19
FREMONT FISH MARKET,"Argentine Red Shrimp, 16 oz",16 oz,$11.55
BELMONT,"Deep Dish Pie Crust, 2 count",2 ct,$2.05
BREMER,"Lasagna with Meat Sauce, 38 oz",38 oz,$6.59
FREMONT FISH MARKET,"Family Pack Frozen Swai Fillets, 2 lb",32 oz,$9.59
KIRKWOOD,"Whole Duck, per lb",6.18 lb,$20.33
GINO'S EAST,"Deep Dish Sausage Pizza, 26 oz",26 oz,$9.15
SEASON'S CHOICE,"Whole Onion Rings, 16 oz",16 oz,$3.29
APPETITOS,"Cream Cheese Stuffed Jalapenos, 11 oz",8.5 oz,$3.29
GINO'S EAST,"Deep Dish Cheese Pizza, 32 oz",26 oz,$9.15
BELMONT,"Mini Cheesecake Bites, 24 count",17.5 oz,$10.45
MAMA COZZI'S PIZZA KITCHEN,"Pepperoni Pizza Bagels, 28 oz",28 oz,$6.59
HOME RUN INN,"Classic Cheese Pizza, 27 oz",27 oz,$7.65
MAMA COZZI'S PIZZA KITCHEN,"Cheese Stuffed Crust Three Meat Pizza, 34.5 oz",31.9 oz,$7.59
SEASON'S CHOICE,"Shelled Edamame, Bag",16 oz,$2.55
MAMA COZZI'S PIZZA KITCHEN,"Original Thin Cheese, 13.8 oz",13.8 oz,$3.19
MAMA COZZI'S PIZZA KITCHEN,"Stuffed Crust Chicken Bacon Ranch Pizza, 30.25 oz",30.25 oz,$7.59
HOME RUN INN,"Classic Pepperoni Pizza, 27 oz",27 oz,$7.65
BREMER,"Angus Cheeseburger Pita Melt, 13.5 oz",13.5 oz,$5.85
FUSIA ASIAN INSPIRATIONS,"Chicken Pot Stickers, 16 oz",16 oz,$4.29
FUSIA ASIAN INSPIRATIONS,"Pork Pot Stickers, 16 oz",16 oz,$4.29
SEASON'S CHOICE,"Steamed Edamame in the Pod, 16 oz",16 oz,$2.75
KIRKWOOD,"Honey BBQ Chicken Wings, 22 oz",22 oz,$9.05
BUTTERBALL,"Frozen Turkey, per lb.",18.3 lb,$17.75
THE VILLAGE PIE MAKER,"Premium Apple Pie, 3 lb",3 lbs,$14.95
MAMA COZZI'S PIZZA KITCHEN,"Margherita Italian Style Mini Pizza, 12 count",11.4 oz,$3.49
MAMA COZZI'S PIZZA KITCHEN,"Spinach Italian Style Mini Pizza, 12 count",11.4 oz,$3.49
SPECIALLY SELECTED,"Caramel Apple Blossoms, 8 oz",8 oz,$3.85
SPECIALLY SELECTED,"Apple Berry Blossoms, 8 oz",8 oz,$3.85
SUNDAE SHOPPE,"Reindeer Shaped Ice Cream Pops, 4 count",8.12 fl oz,$2.59
SUNDAE SHOPPE,"Christmas Tree Shaped Ice Cream Pops, 4 count",8.12 fl oz,$2.59
SUNDAE SHOPPE,"Snowman Shaped Ice Cream Pops, 4 count",8.12 fl oz,$2.59
SEASON'S CHOICE,"Steamable Frozen Broccoli Florets, 12 oz",12 oz,$1.29
SEASON'S CHOICE,"Steamable Frozen Broccoli Stir Fry, 12 oz",12 oz,$1.75
BREAKFAST BEST,"French Toast Meatballs, 20 oz",20 oz,$6.49
BREAKFAST BEST,"Buttermilk & Vanilla Protein Waffle, 13.4 oz",13.4 oz,$4.19
RANA,"Meat Lasagna, 40 oz",40 oz,$14.59
FREMONT FISH MARKET,"Oven Crispy Popcorn Shrimp, 18 oz",18 oz,$6.49
FREMONT FISH MARKET,"Oven Crispy Popcorn Shrimp, 18 oz",18 oz,$6.49
SEASON'S CHOICE,"Frozen Strawberry Banana Blend, 48 oz",48 oz,$7.15
THE VILLAGE PIE MAKER,"Premium Strawberry Rhubarb Pie, 3 lb",3 lbs,$14.95
SEASON'S CHOICE,"Potato Puffs/Crispy Tots, 32 oz",32 oz,$3.19
FUSIA ASIAN INSPIRATIONS,"California Roll, 15 counts",11.5 oz,$5.29
FUSIA ASIAN INSPIRATIONS,"Shrimp & Avocado Sushi Roll, 15 count",11.5 oz,$5.29
SUNDAE SHOPPE,"Sea Salt Caramel Low Fat Ice Cream, 48 fl oz",48 fl oz,$3.25
SUNDAE SHOPPE,"Vanilla Low Fat Ice Cream, 48 fl oz",48 fl oz,$3.25
SUNDAE SHOPPE,"Strawberry Frozen Fruit Bars, 4 count",12 fl oz,$3.19
SUNDAE SHOPPE,"Mango Frozen Fruit Bars, 4 count",12 fl oz,$3.19
SPECIALLY SELECTED,"Premium Cherry Mascarpone Strudel, 21.2 oz",21.2 oz,$4.75
SPECIALLY SELECTED,"Premium Apple Mascarpone Strudel, 21.2 oz",21.2 oz,$4.75
MAMA COZZI'S PIZZA KITCHEN,"Pepperoni Rising Crust Pizza, 30.20 oz",30.2 oz,$4.75
MAMA COZZI'S PIZZA KITCHEN,"Cheese Rising Crust Pizza, 29.75 oz",29.75 oz,$4.75
FREMONT FISH MARKET,"Value Pack Tilapia, 32 oz",32 oz,$9.75
SUNDAE SHOPPE,"Cookies and Cream Mochi Ice Cream, 6 count",7.5 oz,$4.95
SUNDAE SHOPPE,"Mango Mochi Ice Cream, 6 count",7.5 oz,$4.95
SUNDAE SHOPPE,"Strawberry Mochi Ice Cream, 6 count",7.5 oz,$4.95
BUONA,"Buona Beef, 34 oz",34 oz,$12.09
BUONA,"Italian Style Gravy & Sliced Beef, 8 pack",68 oz,$15.99
APPETITOS,"Mac & Cheese Bites, 8 oz",8 oz,$3.19
CASA MAMITA,"Chicken and Cheese Taquitos, 20 oz",20 oz,$5.65
LUNCH BUDDIES,"Crustless Sandwich, 8.8 oz",8.8 oz,$3.29
SPECIALLY SELECTED,"Snow Crab Legs, 24 oz",24 oz,$23.09
BUTTERBALL,"Butterball Boneless Turkey Breast, 48 oz",48 oz,$12.09
FREMONT FISH MARKET,"Wild Caught Langostino Tails, 12 oz",12 oz,$15.39
SPECIALLY SELECTED,"Roasted Vegetables Flatbread, 10.51 oz",10.511 oz,$4.39
SPECIALLY SELECTED,"Garlic Provola Flatbread, 10 oz",10.018 oz,$4.39
MAMA COZZI'S PIZZA KITCHEN,"Supreme Bloody Mary Style Pizza, 15.12 oz",21.87 oz,$4.99
MAMA COZZI'S PIZZA KITCHEN,"Lemon Pepper Chicken Bruschetta Pizza, 13.13 oz",19.88 oz,$4.99
KIRKWOOD,"Panko Chicken Breast Crunchy Patties, 48 oz",48 oz,$9.49
MAMA COZZI'S PIZZA KITCHEN,"Frozen Thin Crust Pepperoni Pizza, 14.3 oz",14.3 oz,$3.19
FREMONT FISH MARKET,"Seafood Boil, 35.13 oz",35.13 oz,$9.69
SUNDAE SHOPPE,"Vanilla Frozen Dairy Dessert Sandwiches, 42 fl oz",42 fl oz,$3.25
SUNDAE SHOPPE,"Vanilla Frozen Dairy Dessert Bars, 12 count",30 fl oz,$3.45
SUNDAE SHOPPE,"Frozen Crunch Dairy Dessert Bars, 12 count",12 pk,$3.45
KIRKWOOD,"Crispy Chicken Nuggets, 22 oz",22 oz,$8.05
FREMONT FISH MARKET,"Large Raw Peeled Shrimp Family Pack, 32 oz",32 oz,$18.15
CASA MAMITA,"Chimi Beef & Cheese, 40 oz",40 oz,$8.79
BELMONT,"Strawberry Swirl Cheesecake Twin Pack, 6 oz",6 oz,$2.09
FREMONT FISH MARKET,"Chipotle Sea Salt Shrimp Skewer, 8 oz",8 oz,$7.69
KIRKWOOD,"Buffalo Chicken Wings, 22 oz",22 oz,$9.05
SPECIALLY SELECTED,"Wagyu Ground Beef, 16 oz",1 lb,$4.99
SUNDAE SHOPPE,"Vanilla Sundae Nut Cones, 8 count",36.8 fl oz,$6.35
SUNDAE SHOPPE,"Vanilla Caramel & Fudge Sundae Cones, 8 count",36.8 fl oz,$6.35
SPECIALLY SELECTED,"Mini Cream Puffs Dessert Pastries, 40 count",17.64 oz,$5.49
SPECIALLY SELECTED,"Mini Eclairs Dessert Pastries, 30 count",15.03 oz,$5.49
PARK STREET DELI,"Chicken Pot Pie with Vegetables, 30 oz",30 oz,$9.59
APPETITOS,"Tomato Basil Fried Gnocchi, 9 oz",9 oz,$3.69
APPETITOS,"Garlic Parmesan Fried Gnocchi, 9 oz",9 oz,$3.69
BREAKFAST BEST,"Sausage, Egg & Cheese Meatballs, 20 oz",20 oz,$6.49
BELMONT,"Puff Pastry Sheets, 2 count",17.3 oz,$3.99
SEASON'S CHOICE,"Strawberries Covered Dark Chocolates, 5.3 oz",5.3 oz,$2.55
SEASON'S CHOICE,"Banana Covered Dark Chocolate & Peanut Butter, 5.3 oz",5.3 oz.,$2.55
APPETITOS,"Breaded Mushroom Bites, 14 oz",14 oz,$4.99
MAMA COZZI'S PIZZA KITCHEN,"Garlic Breadsticks, 6 count",10.5 oz,$2.15
KIRKWOOD,"Spicy Chicken Patties, 23.8 oz",23.8 oz,$5.85
SEASON'S CHOICE,"Frozen Mixed Fruits, 48 oz",48 oz,$8.79
SEASON'S CHOICE,"Frozen Tropical Blend, 48 oz",48 oz,$8.79
SEASON'S CHOICE,"Edamame in Pod, 16 oz",16 oz,$2.55
FREMONT FISH MARKET,"Cooked Shrimp Ring & Cocktail Sauce, 16 oz",16 oz,$10.99
FREMONT FISH MARKET,"Toss & Serve Shrimp with Salted Butter & Garlic Sauce, 12 oz",12 oz,$7.69
FREMONT FISH MARKET,"Toss & Serve Shrimp with Citrus Herb Sauce, 12 oz",12 oz,$7.69
FREMONT FISH MARKET,"Toss & Serve Shrimp with Chipotle Sea Salt Sauce, 12 oz",12 oz,$7.69
HOT POCKETS,Pepperoni 4 pack,18 oz,$5.39
MAMA COZZI'S PIZZA KITCHEN,"Cheese & Pepperoni Mini Pizza Bagels, 36 count",36 ct,$6.59
L'OVEN FRESH,"Yeast Dinner Rolls, 10 count",13 oz,$3.29
